what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_23",1712639640640
java.vm.info,sysinfo,,,"mixed mode",1712639640640
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1712639640640
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1712639640640
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1712639640640
java.vm.specification.version,sysinfo,,,"1.0",1712639640640
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1712639640640
java.vm.version,sysinfo,,,"19.0-b09",1712639640640
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639641104
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639643296
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639654311
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639654360
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639654361
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1712639654467
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1712639654891
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1712639655026
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639655776
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639655776
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1712639658590
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1712639660164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639661305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639662484
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1712639662493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1712639662493
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639665862
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639665918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639672464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639672655
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639673791
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1712639675981
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639677595
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639677669
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639677669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639685098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639687794
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1712639687802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1712639687802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639689853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639691932
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1712639691941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1712639691941
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639694043
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639694097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639696481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639696683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639696845
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639697184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639699556
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639701350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639701380
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1712639701394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1712639701394
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1712639703602
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1712639703694
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1712639703862
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1712639703866
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1712639703867
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1712639703867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639703988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639732898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639739315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639742140
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639742801
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639742855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639742940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639745229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639747347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639749835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639753203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639759753
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639763998
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639764057
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639779746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639781918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639790335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639790669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639792427
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712639793330
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639794974
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639795033
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1712639797302
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1712639797346
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712639798164
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639800381
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639800568
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639811523
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639812833
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639814561
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712639816138
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639816376
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639833702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639836341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639838791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639842401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639844414
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639844883
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639845300
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639847736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639849707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639851101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639851311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639853440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639858317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639859727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639862019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639867373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639871143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639871398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639874634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1712639878139
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639880470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639886941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639888918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639895787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639896885
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1712639901060
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1712639901528
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712639905467
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639907246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639918729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639921400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639923119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639925920
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712639931473
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639932487
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712639934395
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639935754
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639938215
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639940763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639948174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639950891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639954603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639954608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639954692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639966187
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712639967907
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712639968817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639979471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1712639979675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712639982647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639992304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712639999053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1712640003294
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712640004312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712640007491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712640008773
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712640010653
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712640010918
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712640011709
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712640012825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1712640026616
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1712640027490
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1712640027492
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712640027549
